Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;11;1,272692;1;8;Even;Right;Right;0,2808458
2;11;0,8166646;1;4;Even;Right;Right;0,2347814
3;11;0,6925787;1;6;Even;Right;Right;0,2572123
4;11;0,7699993;1;9;Odd;Left;Left;0,1769429
5;11;1,35135;1;2;Even;Right;Right;0,8215386
6;11;1,217217;1;3;Odd;Left;Left;0,2232214
7;11;1,552797;1;1;Odd;Left;Left;0,198956
8;11;0,9161173;1;7;Odd;Left;Left;0,1790312
10;11;0,8938002;1;8;Even;Right;Right;0,1989222
11;11;0,9047084;1;1;Odd;Left;Left;0,1800269
12;11;0,9697994;1;6;Even;Right;Right;0,2457076
13;11;0,7260212;1;4;Even;Right;Right;0,2447364
14;11;1,451113;1;2;Even;Right;Right;0,9382858
15;11;0,7690226;1;7;Odd;Left;Left;0,1989334
16;11;0,7593013;1;3;Odd;Left;Left;0,1788051
17;11;1,86551;1;9;Odd;Left;Left;0,2149565
19;11;0,7154559;1;9;Odd;Left;Left;0,2443227
20;11;0,9047316;1;4;Even;Right;Right;0,2235345
21;11;0,7483885;1;7;Odd;Left;Left;0,1786324
22;11;1,464545;1;3;Odd;Left;Left;0,2046906
23;11;1,439785;1;2;Even;Right;Right;0,2788177
24;11;0,951996;1;6;Even;Right;Right;0,2591149
25;11;0,9041643;1;1;Odd;Left;Left;0,1794947
26;11;1,117098;1;8;Even;Right;Right;0,2132892
28;11;0,7818244;1;7;Odd;Left;Left;0,1896254
29;11;0,8150657;1;8;Even;Right;Right;0,2118594
30;11;0,8552726;1;4;Even;Right;Right;0,2390355
31;11;0,9197336;1;3;Odd;Left;Left;0,1695132
32;11;0,9232129;1;6;Even;Right;Right;0,2479175
33;11;0,7050223;1;2;Even;Right;Right;0,2130781
34;11;0,8378562;1;1;Odd;Left;Left;0,2009629
35;11;0,8928709;1;9;Odd;Left;Left;0,2116148
37;11;0,9413487;1;4;Even;Right;Left;0,2273289
38;11;1,11454;1;2;Even;Right;Right;0,2012903
39;11;1,161073;1;7;Odd;Left;Left;0,2792286
40;11;0,7948056;1;8;Even;Right;Right;0,2240448
41;11;1,026232;1;9;Odd;Left;Left;0,223667
42;11;1,733581;1;1;Odd;Left;Left;0,225661
43;11;0,8146543;1;6;Even;Right;Right;0,2215937
44;11;2,355932;1;3;Odd;Left;Left;0,1675971
46;11;0,8605998;1;7;Odd;Left;Left;0,2225713
47;11;1,216779;1;4;Even;Right;Right;0,5800705
48;11;1,028357;1;1;Odd;Left;Left;0,8382795
49;11;0,8795;1;6;Even;Right;Right;0,2340118
50;11;0,9480626;1;9;Odd;Left;Left;0,1857826
51;11;1,116768;1;3;Odd;Left;Left;0,1790436
52;11;0,9597436;1;8;Even;Right;Right;0,201055
53;11;1,606973;1;2;Even;Right;Right;0,2771571
55;11;0,748569;1;9;Odd;Left;Left;0,2020963
56;11;3,183337;1;1;Odd;Left;Left;0,2243671
57;11;2,044181;1;8;Even;Right;Right;1,40771
58;11;0,881771;1;2;Even;Right;Right;0,2461152
59;11;1,317131;1;4;Even;Right;Right;0,871
60;11;0,746554;1;6;Even;Right;Right;0,2241655
61;11;0,8827508;1;3;Odd;Left;Left;0,2461416
62;11;1,36295;1;7;Odd;Left;Left;0,257573
64;11;2,305932;1;3;Odd;Left;Left;1,53365
65;11;0,7106548;1;7;Odd;Left;Left;0,2218236
66;11;1,032793;1;4;Even;Right;Right;0,2164558
67;11;0,8384534;1;1;Odd;Left;Left;0,2095473
68;11;2,259233;1;9;Odd;Left;Left;0,2380226
69;11;0,926828;1;2;Even;Right;Right;0,2677524
70;11;5,953567;1;8;Even;Right;Right;5,283276
71;11;0,7916731;1;6;Even;Right;Right;0,2110249
73;11;0,7712761;1;7;Odd;Left;Left;0,2360633
74;11;1,316791;1;6;Even;Right;Right;0,2329109
75;11;1,509306;1;1;Odd;Left;Left;0,2355516
76;11;0,9385937;1;2;Even;Right;Right;0,2240944
77;11;1,22737;1;3;Odd;Left;Left;0,7616165
78;11;0,8385233;1;8;Even;Right;Right;0,2478865
79;11;2,05383;1;4;Even;Right;Right;0,2342327
80;11;0,8359642;1;9;Odd;Left;Left;0,2318175
82;11;1,083138;1;6;Even;Right;Right;0,1917487
83;11;0,8379;1;2;Even;Right;Right;0,2024503
84;11;1,060409;1;4;Even;Right;Right;0,2576671
85;11;3,44078;1;8;Even;Right;Right;0,9382536
86;11;1,051014;1;3;Odd;Left;Left;0,371105
87;11;1,006887;1;7;Odd;Left;Left;0,2012069
88;11;0,7579261;1;9;Odd;Left;Left;0,2347574
89;11;0,7953058;1;1;Odd;Left;Left;0,234767
91;11;0,9603926;1;2;Even;Right;Right;0,2459269
92;11;0,7394081;1;6;Even;Right;Right;0,224027
93;11;2,815442;1;8;Even;Right;Right;2,760154
94;11;1,182895;1;9;Odd;Left;Left;0,234378
95;11;0,7725556;1;3;Odd;Left;Left;0,2702673
96;11;0,7942109;1;7;Odd;Left;Left;0,2359405
97;11;0,8373156;1;4;Even;Right;Right;0,2338972
98;11;0,9279132;1;1;Odd;Left;Left;0,1773114
100;11;1,575229;1;8;Even;Right;Right;0,8385122
101;11;4,249351;1;6;Even;Right;Right;3,418508
102;11;1,563936;1;4;Even;Right;Right;0,7759913
103;11;0,8474501;1;7;Odd;Left;Left;0,2122015
104;11;0,7837398;1;1;Odd;Left;Left;0,2072602
105;11;0,7589137;1;3;Odd;Left;Left;0,2229826
106;11;0,7384664;1;2;Even;Right;Right;0,2349865
107;11;1,071531;1;9;Odd;Left;Left;0,2128576
109;11;1,700566;1;2;Even;Right;Right;0,9730748
110;11;1,27321;1;1;Odd;Left;Left;0,2153146
111;11;0,8358725;1;9;Odd;Left;Left;0,1989383
112;11;0,8820592;1;8;Even;Right;Right;0,2348505
113;11;0,9193006;1;4;Even;Right;Right;0,2436146
114;11;0,7604173;1;7;Odd;Left;Left;0,2240999
115;11;1,563726;1;3;Odd;Left;Left;0,2227699
116;11;2,500038;1;6;Even;Right;Right;1,718137
118;11;0,8487061;1;6;Even;Right;Right;0,2571554
119;11;8,434646;1;2;Even;Right;Right;7,940582
120;11;1,585759;1;1;Odd;Left;Left;0,2662791
121;11;2,502139;1;9;Odd;Left;Left;0,2459822
122;11;0,8613353;1;7;Odd;Left;Left;0,3251354
123;11;0,7810031;1;4;Even;Right;Right;0,2459434
124;11;0,8171079;1;3;Odd;Left;Left;0,223503
125;11;1,834131;1;8;Even;Right;Right;0,8939357
127;11;2,233451;1;6;Even;Right;Right;0,7157711
128;11;0,8352104;1;7;Odd;Left;Left;0,2541686
129;11;1,230848;1;3;Odd;Left;Left;0,2563918
130;11;1,655277;1;2;Even;Right;Right;0,9393004
131;11;1,171772;1;9;Odd;Left;Left;0,2347202
132;11;3,707003;1;4;Even;Right;Right;1,127254
133;11;0,9574003;1;1;Odd;Left;Left;0,2482025
