Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;102;1,16232;1;6;Even;Right;Right;0,5807564
2;102;0,8833693;1;8;Even;Right;Right;0,5825144
3;102;1,016434;1;7;Odd;Left;Left;0,9268444
4;102;0,859251;1;9;Odd;Left;Left;0,5580412
5;102;0,927525;1;3;Odd;Left;Left;0,5700829
6;102;0,971042;1;2;Even;Right;Right;0,5694009
7;102;0,926073;1;4;Even;Right;Right;0,9158864
8;102;0,8825143;1;1;Odd;Left;Left;0,8711168
10;102;1,005181;1;8;Even;Right;Right;0,9937778
11;102;0,8596459;1;3;Odd;Left;Left;0,849281
12;102;0,9604928;1;9;Odd;Left;Left;0,5476803
13;102;0,8490535;1;1;Odd;Left;Left;0,7706956
14;102;1,016813;1;4;Even;Right;Right;0,9384492
15;102;2,547174;1;2;Even;Right;Right;2,535925
16;102;1,072125;1;6;Even;Right;Right;0,6595334
17;102;0,9595756;1;7;Odd;Left;Left;0,9494082
19;102;0,9823812;1;2;Even;Right;Right;0,6062278
20;102;0,960021;1;7;Odd;Left;Left;0,9485609
21;102;1,015468;1;9;Odd;Left;Left;0,3796269
22;102;1,172992;1;6;Even;Right;Right;0,4907073
23;102;1,016664;1;4;Even;Right;Right;0,5246074
24;102;1,026436;1;8;Even;Right;Right;0,5244829
25;102;0,8938388;1;1;Odd;Left;Left;0,4355952
26;102;0,859012;1;3;Odd;Left;Left;0,3791584
28;102;0,8928545;1;6;Even;Right;Right;0,5018437
29;102;0,8561977;1;4;Even;Right;Right;0,844875
30;102;1,576553;1;3;Odd;Left;Left;1,139346
31;102;0,9592848;1;2;Even;Right;Right;0,9472951
32;102;0,8615869;1;7;Odd;Left;Left;0,379717
33;102;0,960578;1;1;Odd;Left;Left;0,4577663
34;102;0,8378881;1;9;Odd;Left;Left;0,7602041
35;102;0,8371942;1;8;Even;Right;Right;0,4599539
37;102;0,7934144;1;1;Odd;Left;Left;0,423382
38;102;0,8031699;1;8;Even;Right;Right;0,4257385
39;102;0,7593974;1;4;Even;Right;Right;0,7485757
40;102;0,7360149;1;2;Even;Right;Right;0,7260233
41;102;0,7370718;1;3;Odd;Left;Left;0,7260181
42;102;0,7369321;1;7;Odd;Left;Left;0,4576053
43;102;0,7380002;1;6;Even;Right;Right;0,5132169
44;102;0,7300963;1;9;Odd;Left;Left;0,39314
46;102;0,8594692;1;7;Odd;Left;Left;0,4802118
47;102;0,8270472;1;2;Even;Right;Right;0,7264917
48;102;0,8367252;1;3;Odd;Left;Left;0,4239505
49;102;0,8367956;1;1;Odd;Left;Left;0,5463985
50;102;0,7257589;1;9;Odd;Left;Left;0,4025933
