Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;04;1,630783;2;6;Even;Left;Left;0,524484
2;04;2,546869;2;8;Even;Left;Left;1,818349
3;04;1,126018;2;7;Odd;Right;Right;0,4232855
4;04;1,416206;2;2;Even;Left;Left;0,4790559
5;04;2,109894;2;4;Even;Left;Left;1,353836
6;04;1,139747;2;9;Odd;Right;Right;0,5153234
7;04;1,467123;2;3;Odd;Right;Left;0,9957077
8;04;1,419558;2;1;Odd;Right;Right;0,9142321
10;04;1,205698;2;9;Odd;Right;Right;0,5248896
11;04;1,957265;2;8;Even;Left;Left;1,307344
12;04;1,129726;2;7;Odd;Right;Right;0,3365793
13;04;1,652269;2;4;Even;Left;Left;0,535324
14;04;1,329097;2;1;Odd;Right;Right;0,3660638
15;04;1,578345;2;6;Even;Left;Left;0,9176739
16;04;1,781562;2;2;Even;Left;Left;0,8015802
17;04;1,49478;2;3;Odd;Right;Right;0,6239699
19;04;1,328295;2;8;Even;Left;Left;0,5810611
20;04;1,504681;2;7;Odd;Right;Right;0,8440238
21;04;1,34131;2;4;Even;Left;Left;0,6594991
22;04;1,284029;2;3;Odd;Right;Right;0,4798689
23;04;1,483841;2;6;Even;Left;Left;0,8026304
24;04;2,012365;2;9;Odd;Right;Right;1,006731
25;04;1,4414;2;1;Odd;Right;Right;0,6591914
26;04;1,218392;2;2;Even;Left;Left;0,5359373
28;04;1,563516;2;3;Odd;Right;Right;0,479793
29;04;1,718252;2;4;Even;Left;Left;0,957972
30;04;1,851896;2;9;Odd;Right;Right;1,092165
31;04;1,117166;2;1;Odd;Right;Right;0,5045294
32;04;1,157456;2;6;Even;Left;Left;0,4305364
33;04;1,542261;2;7;Odd;Right;Right;0,6613031
34;04;1,106274;2;2;Even;Left;Left;0,434539
35;04;1,795683;2;8;Even;Left;Left;0,9826773
37;04;1,883537;2;4;Even;Left;Left;1,256936
38;04;1,851989;2;2;Even;Left;Left;0,8025804
39;04;1,24032;2;6;Even;Left;Left;0,4807736
40;04;1,195284;2;1;Odd;Right;Right;0,4917747
41;04;1,351733;2;8;Even;Left;Left;0,514083
42;04;1,517158;2;3;Odd;Right;Right;1,505816
43;04;1,270593;2;7;Odd;Right;Right;0,5787707
44;04;1,195127;2;9;Odd;Right;Right;0,5361431
46;04;1,2771;2;9;Odd;Right;Right;0,5761862
47;04;2,868848;2;8;Even;Left;Left;2,265344
48;04;1,674916;2;2;Even;Left;Left;1,663699
49;04;1,597249;2;6;Even;Left;Left;0,7946431
50;04;1,294952;2;1;Odd;Right;Right;0,4362348
51;04;1,59748;2;3;Odd;Right;Right;0,3575597
52;04;1,348692;2;7;Odd;Right;Right;0,5232617
